,subname,runs,nii_exists,rms_exists,rms_mean,rms_valid,rms_above_02,rms_above_02_valid
1315,HCD0110310_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.250894782,TRUE,0.373165618,TRUE
1316,HCD2240030_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.096394475,FALSE,0.018867925,FALSE
1317,HCD2240030_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.133256109,FALSE,0.125786164,FALSE
1318,HCD2240030_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.10626907,FALSE,0.018867925,FALSE
1319,HCD2240030_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.07952551,FALSE,0.012578616,FALSE
1320,HCD1761356_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.06411261,FALSE,0.002096436,FALSE
1321,HCD1761356_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.056167955,FALSE,0,FALSE
1322,HCD1761356_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.060482874,FALSE,0,FALSE
1323,HCD1761356_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.04213201,FALSE,0,FALSE
1324,HCD2156344_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.161540114,FALSE,0.362683438,TRUE
1325,HCD2156344_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.091221434,FALSE,0.002096436,FALSE
1326,HCD2156344_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.116507962,FALSE,0.067085954,FALSE
1327,HCD2156344_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.095301836,FALSE,0.006289308,FALSE
1328,HCD2001517_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.098780679,FALSE,0.104821803,FALSE
1329,HCD2001517_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.130236988,FALSE,0.134171908,FALSE
1330,HCD2001517_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.084311782,FALSE,0.039832285,FALSE
1331,HCD2001517_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.075864751,FALSE,0.020964361,FALSE
1332,HCD2978386_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.145580983,FALSE,0.176100629,FALSE
1333,HCD2978386_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.105549435,FALSE,0.064989518,FALSE
1334,HCD2978386_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.178557344,FALSE,0.312368973,TRUE
1335,HCD2978386_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.175285947,FALSE,0.308176101,TRUE
1336,HCD2769983_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.174775575,FALSE,0.42557652,TRUE
1337,HCD2769983_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.133854426,FALSE,0.171907757,FALSE
1338,HCD2769983_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.15330141,FALSE,0.27672956,TRUE
1339,HCD2769983_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.126007717,FALSE,0.13836478,FALSE
1340,HCD0644044_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.045282143,FALSE,0.002096436,FALSE
1341,HCD0644044_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.036368233,FALSE,0,FALSE
1342,HCD0644044_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.053758054,FALSE,0,FALSE
1343,HCD0644044_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.048073534,FALSE,0.006289308,FALSE
1344,HCD1358149_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.210280567,TRUE,0.259958071,TRUE
1345,HCD1358149_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.08848346,FALSE,0.05870021,FALSE
1346,HCD1358149_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.168805661,FALSE,0.230607966,FALSE
1347,HCD1358149_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.106257877,FALSE,0.083857442,FALSE
1348,HCD0288250_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.177219018,FALSE,0.333333333,TRUE
1349,HCD0288250_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.136367765,FALSE,0.182389937,FALSE
1350,HCD0288250_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.111584854,FALSE,0.102725367,FALSE
1351,HCD0288250_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.092620682,FALSE,0.041928721,FALSE
1352,HCD1215632_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.146885466,FALSE,0.186582809,FALSE
1353,HCD1215632_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.118211727,FALSE,0.123689727,FALSE
1354,HCD1215632_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.106779779,FALSE,0.044025157,FALSE
1355,HCD1215632_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.097995801,FALSE,0.071278826,FALSE
1356,HCD1762661_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.055959605,FALSE,0,FALSE
1357,HCD1762661_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.040203313,FALSE,0,FALSE
1358,HCD1762661_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.046463386,FALSE,0,FALSE
1359,HCD1762661_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.037166126,FALSE,0,FALSE
1360,HCD0069238_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.158724843,FALSE,0.295597484,TRUE
1361,HCD0069238_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.160424973,FALSE,0.320754717,TRUE
1362,HCD0069238_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.152689475,FALSE,0.283018868,TRUE
1363,HCD0069238_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.11844917,FALSE,0.081761006,FALSE
1364,HCD0259546_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.216796137,TRUE,0.209643606,FALSE
1365,HCD0259546_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.258594621,TRUE,0.274633124,TRUE
1366,HCD0259546_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.136886177,FALSE,0.14884696,FALSE
1367,HCD0259546_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.1360541,FALSE,0.115303983,FALSE
1368,HCD2155645_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.102688921,FALSE,0.014675052,FALSE
1369,HCD2155645_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.076909669,FALSE,0.004192872,FALSE
1370,HCD2155645_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.145761408,FALSE,0.251572327,TRUE
1371,HCD2155645_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.171644378,FALSE,0.249475891,FALSE
1372,HCD1631646_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.127982528,FALSE,0.21802935,FALSE
1373,HCD1631646_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.117436905,FALSE,0.174004193,FALSE
1374,HCD1631646_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.108031865,FALSE,0.121593291,FALSE
1375,HCD1631646_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.081522871,FALSE,0.046121593,FALSE
1376,HCD0957368_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.053036246,FALSE,0.01048218,FALSE
1377,HCD0957368_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.047399778,FALSE,0.033542977,FALSE
1378,HCD0957368_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.07178373,FALSE,0.031446541,FALSE
1379,HCD0957368_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.092363048,FALSE,0.07966457,FALSE
1380,HCD2704551_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.089339971,FALSE,0.035639413,FALSE
1381,HCD2704551_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.061078741,FALSE,0,FALSE
1382,HCD2704551_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.094804531,FALSE,0.018867925,FALSE
1383,HCD2704551_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.091105358,FALSE,0.018867925,FALSE
1384,HCD0520329_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.124634698,FALSE,0.096436059,FALSE
1385,HCD0520329_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.094026477,FALSE,0.029350105,FALSE
1386,HCD0520329_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.115151336,FALSE,0.077568134,FALSE
1387,HCD0520329_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.075915912,FALSE,0.004192872,FALSE
1388,HCD1017729_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.227192019,TRUE,0.589098532,TRUE
1389,HCD1017729_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.184211937,FALSE,0.444444444,TRUE
1390,HCD1017729_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.251653801,TRUE,0.63312369,TRUE
1391,HCD1017729_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.21805726,TRUE,0.557651992,TRUE
1392,HCD2339049_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.048809072,FALSE,0,FALSE
1393,HCD2339049_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.057031967,FALSE,0.014675052,FALSE
1394,HCD2339049_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.068449523,FALSE,0,FALSE
1395,HCD2339049_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.045127874,FALSE,0.016771488,FALSE
1396,HCD1328241_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.101097223,FALSE,0.05870021,FALSE
1397,HCD1328241_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.065129546,FALSE,0.01048218,FALSE
1398,HCD1328241_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.091087884,FALSE,0.050314465,FALSE
1399,HCD1328241_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.071430078,FALSE,0.037735849,FALSE
1400,HCD0667763_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.050461445,FALSE,0.004192872,FALSE
1401,HCD0667763_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.032883861,FALSE,0,FALSE
1402,HCD0667763_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.061072096,FALSE,0.008385744,FALSE
1403,HCD0667763_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.04098787,FALSE,0,FALSE
1404,HCD1479969_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.080688275,FALSE,0,FALSE
1405,HCD1479969_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.048993512,FALSE,0,FALSE
1406,HCD1479969_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.066092329,FALSE,0,FALSE
1407,HCD1479969_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.057560515,FALSE,0.006289308,FALSE
1408,HCD2987185_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.149970856,FALSE,0.299790356,TRUE
1409,HCD2987185_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.141757912,FALSE,0.241090147,FALSE
1410,HCD2987185_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.123824379,FALSE,0.119496855,FALSE
1411,HCD2987185_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.118189107,FALSE,0.056603774,FALSE
1412,HCD2715152_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.080646627,FALSE,0.006289308,FALSE
1413,HCD2715152_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.046902939,FALSE,0,FALSE
1414,HCD2715152_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.079117916,FALSE,0.002096436,FALSE
1415,HCD2715152_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.056323134,FALSE,0,FALSE
1416,HCD1855365_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.046085419,FALSE,0.006289308,FALSE
1417,HCD1855365_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.040149447,FALSE,0.002096436,FALSE
1418,HCD1855365_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.071052682,FALSE,0.01048218,FALSE
1419,HCD1855365_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.091415136,FALSE,0.050314465,FALSE
1420,HCD1854767_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.064511769,FALSE,0.002096436,FALSE
1421,HCD1854767_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.044906569,FALSE,0,FALSE
1422,HCD1854767_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.043717689,FALSE,0,FALSE
1423,HCD1854767_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.027477296,FALSE,0,FALSE
1424,HCD0743955_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.060613498,FALSE,0.002096436,FALSE
1425,HCD0743955_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.04057134,FALSE,0,FALSE
1426,HCD0743955_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.068655071,FALSE,0,FALSE
1427,HCD0743955_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.060375204,FALSE,0.004192872,FALSE
1428,HCD0855562_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.109022488,FALSE,0.041928721,FALSE
1429,HCD0855562_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.108916666,FALSE,0.054507338,FALSE
1430,HCD0855562_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.14411385,FALSE,0.213836478,FALSE
1431,HCD0855562_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.118554609,FALSE,0.081761006,FALSE
1432,HCD2082947_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.061756683,FALSE,0.025157233,FALSE
1433,HCD2082947_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.048360305,FALSE,0.008385744,FALSE
1434,HCD2082947_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.04301372,FALSE,0,FALSE
1435,HCD2082947_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.045847583,FALSE,0.002096436,FALSE
1436,HCD2000111_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.071118709,FALSE,0.002096436,FALSE
1437,HCD2000111_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.047412953,FALSE,0,FALSE
1438,HCD2000111_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.066354301,FALSE,0,FALSE
1439,HCD2000111_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.038821802,FALSE,0,FALSE
1440,HCD0134526_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.172239684,FALSE,0.404612159,TRUE
1441,HCD0134526_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.114177538,FALSE,0.113207547,FALSE
1442,HCD0134526_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.23307045,TRUE,0.582809224,TRUE
1443,HCD0134526_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.170220105,FALSE,0.392033543,TRUE
1444,HCD2685169_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.093768447,FALSE,0.006289308,FALSE
1445,HCD2685169_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.093296249,FALSE,0.018867925,FALSE
1446,HCD2685169_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.08988439,FALSE,0.006289308,FALSE
1447,HCD2685169_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.139762671,FALSE,0.060796646,FALSE
1448,HCD0224123_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.092642438,FALSE,0,FALSE
1449,HCD0224123_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.07408857,FALSE,0,FALSE
1450,HCD0224123_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.086783811,FALSE,0,FALSE
1451,HCD0224123_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.07788616,FALSE,0.014675052,FALSE
1452,HCD1881164_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.029525296,FALSE,0,FALSE
1453,HCD1881164_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.029567981,FALSE,0,FALSE
1454,HCD1881164_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.024076697,FALSE,0,FALSE
1455,HCD1881164_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.006580626,FALSE,0,FALSE
1456,HCD0462341_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.190286111,FALSE,0.385744235,TRUE
1457,HCD0462341_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.169236969,FALSE,0.316561845,TRUE
1458,HCD0462341_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.207098008,TRUE,0.452830189,TRUE
1459,HCD0462341_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.157754134,FALSE,0.238993711,FALSE
1460,HCD1794977_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.03605413,FALSE,0,FALSE
1461,HCD1794977_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.021001121,FALSE,0,FALSE
1462,HCD1794977_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.048731627,FALSE,0.002096436,FALSE
1463,HCD1794977_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.030822698,FALSE,0.004192872,FALSE
1464,HCD1749467_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.060448126,FALSE,0,FALSE
1465,HCD1749467_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.054977786,FALSE,0.006289308,FALSE
1466,HCD1749467_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.059637275,FALSE,0,FALSE
1467,HCD1749467_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.032131191,FALSE,0,FALSE
1468,HCD1903350_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.051909293,FALSE,0,FALSE
1469,HCD1903350_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.048865653,FALSE,0,FALSE
1470,HCD1903350_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.053432152,FALSE,0,FALSE
1471,HCD1903350_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.068340416,FALSE,0.062893082,FALSE
1472,HCD0797877_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.102216139,FALSE,0.01048218,FALSE
1473,HCD0797877_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.072156149,FALSE,0,FALSE
1474,HCD0797877_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.124930428,FALSE,0.090146751,FALSE
1475,HCD0797877_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.088677287,FALSE,0.008385744,FALSE
1476,HCD2155140_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.048671296,FALSE,0,FALSE
1477,HCD2155140_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.032784837,FALSE,0,FALSE
1478,HCD2155140_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.062204428,FALSE,0,FALSE
1479,HCD2155140_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.044669827,FALSE,0,FALSE
1480,HCD0161327_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.128995743,FALSE,0.129979036,FALSE
1481,HCD0161327_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.136421786,FALSE,0.163522013,FALSE
1482,HCD0161327_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.141199526,FALSE,0.085953878,FALSE
1483,HCD0161327_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.160295669,FALSE,0.163522013,FALSE
1484,HCD2095148_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.213989883,TRUE,0.27672956,TRUE
1485,HCD2095148_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.22272454,TRUE,0.29769392,TRUE
1486,HCD2095148_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.221613288,TRUE,0.295597484,TRUE
1487,HCD2095148_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.113933354,FALSE,0.096436059,FALSE
1488,HCD0969072_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.063558093,FALSE,0.002096436,FALSE
1489,HCD0969072_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.057509965,FALSE,0.004192872,FALSE
1490,HCD0969072_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.049572779,FALSE,0,FALSE
1491,HCD0969072_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.044976424,FALSE,0.002096436,FALSE
1492,HCD1992375_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.069543169,FALSE,0.01048218,FALSE
1493,HCD1992375_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.064342606,FALSE,0.014675052,FALSE
1494,HCD1992375_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.079469713,FALSE,0.012578616,FALSE
1495,HCD1992375_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.080688444,FALSE,0.025157233,FALSE
1496,HCD1395458_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.155184634,FALSE,0.209643606,FALSE
1497,HCD1395458_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.245076812,TRUE,0.461215933,TRUE
1498,HCD1395458_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.131515337,FALSE,0.150943396,FALSE
1499,HCD1395458_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.11819381,FALSE,0.109014675,FALSE
1500,HCD0919562_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.075149909,FALSE,0.018867925,FALSE
1501,HCD0919562_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.069051429,FALSE,0.006289308,FALSE
1502,HCD0919562_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.069410425,FALSE,0.012578616,FALSE
1503,HCD0919562_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.057067204,FALSE,0.006289308,FALSE
1504,HCD1880465_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.096523256,FALSE,0.006289308,FALSE
1505,HCD1880465_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.082474181,FALSE,0.020964361,FALSE
1506,HCD1880465_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.146018849,FALSE,0.283018868,TRUE
1507,HCD1880465_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.114854798,FALSE,0.064989518,FALSE
1508,HCD1785572_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.110047192,FALSE,0.052410901,FALSE
1509,HCD1785572_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.067707875,FALSE,0.002096436,FALSE
1510,HCD1785572_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.082135949,FALSE,0.004192872,FALSE
1511,HCD1785572_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.065750537,FALSE,0.006289308,FALSE
1512,HCD2524751_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.145564913,FALSE,0.119496855,FALSE
1513,HCD2524751_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.08169418,FALSE,0.012578616,FALSE
1514,HCD2524751_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.055967524,FALSE,0.004192872,FALSE
1515,HCD2524751_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.041818326,FALSE,0.008385744,FALSE
1516,HCD1557054_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.080264244,FALSE,0,FALSE
1517,HCD1557054_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.074814513,FALSE,0.006289308,FALSE
1518,HCD1557054_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.102938328,FALSE,0.041928721,FALSE
1519,HCD1557054_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.090798426,FALSE,0.050314465,FALSE
1520,HCD2812352_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.135366824,FALSE,0.14884696,FALSE
1521,HCD2812352_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.090109408,FALSE,0.029350105,FALSE
1522,HCD2812352_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.130061435,FALSE,0.106918239,FALSE
1523,HCD2812352_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.110849369,FALSE,0.071278826,FALSE
1524,HCD2035837_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.148489479,FALSE,0.264150943,TRUE
1525,HCD2035837_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.114880883,FALSE,0.064989518,FALSE
1526,HCD2035837_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.111770688,FALSE,0.092243187,FALSE
1527,HCD2035837_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.093522149,FALSE,0.044025157,FALSE
1528,HCD0476352_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.065600332,FALSE,0.002096436,FALSE
1529,HCD0476352_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.053004964,FALSE,0,FALSE
1530,HCD0476352_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.074220539,FALSE,0,FALSE
1531,HCD0476352_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.050655622,FALSE,0,FALSE
1532,HCD1880162_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.081023483,FALSE,0.01048218,FALSE
1533,HCD1880162_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.044886389,FALSE,0.016771488,FALSE
1534,HCD1880162_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.109151684,FALSE,0.035639413,FALSE
1535,HCD1880162_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.09743886,FALSE,0.033542977,FALSE
1536,HCD1387055_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.103072199,FALSE,0.039832285,FALSE
1537,HCD1387055_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.096455,FALSE,0.029350105,FALSE
1538,HCD1387055_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.068999616,FALSE,0.002096436,FALSE
1539,HCD1387055_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.05123093,FALSE,0,FALSE
1540,HCD0576558_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.06339876,FALSE,0,FALSE
1541,HCD0576558_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.054324836,FALSE,0,FALSE
1542,HCD0576558_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.060244826,FALSE,0,FALSE
1543,HCD0576558_V1_MR,rfMRI_REST2_PA,TRUE,TRUE,0.056307249,FALSE,0.004192872,FALSE
1544,HCD1575359_V1_MR,rfMRI_REST1_AP,TRUE,TRUE,0.183090348,FALSE,0.358490566,TRUE
1545,HCD1575359_V1_MR,rfMRI_REST1_PA,TRUE,TRUE,0.141783832,FALSE,0.142557652,FALSE
1546,HCD1575359_V1_MR,rfMRI_REST2_AP,TRUE,TRUE,0.178058398,FALSE,0.226415094,FALSE
