,subname,task,directions,RMS_mean,RMS_ab_25,RMS_ab_25_invalid
237,599065,REST1,RL,0.08963827756616276,0.009166666666666667,False
238,599671,REST1,RL,0.13597317791353464,0.12916666666666668,False
239,604537,REST1,RL,0.16100730896216062,0.17166666666666666,False
240,611938,REST1,RL,0.1323532857550596,0.13583333333333333,False
241,616645,REST1,RL,0.12706284877277285,0.03833333333333333,False
242,618952,REST1,RL,0.15251196515761398,0.15916666666666668,False
243,622236,REST1,RL,0.1428254914206048,0.1425,False
244,627549,REST1,RL,0.14196315540527069,0.18166666666666667,False
245,638049,REST1,RL,0.1409485673079359,0.1475,False
246,645450,REST1,RL,0.1122661717397808,0.04666666666666667,False
247,654350,REST1,RL,0.14072101097302095,0.1775,False
248,654754,REST1,RL,0.1379925229657409,0.18083333333333335,False
249,656253,REST1,RL,0.12238095677659322,0.06916666666666667,False
250,656657,REST1,RL,0.15373662996478604,0.19916666666666666,False
251,657659,REST1,RL,0.10486065779384808,0.030833333333333334,False
252,660951,REST1,RL,0.12064286854859446,0.0925,False
253,663755,REST1,RL,0.11868454227026462,0.08666666666666667,False
254,664757,REST1,RL,0.12957624403428372,0.11083333333333334,False
255,667056,REST1,RL,0.15878333881908663,0.18333333333333332,False
256,671855,REST1,RL,0.20763160455588683,0.5108333333333334,True
257,672756,REST1,RL,0.2106057700564857,0.4891666666666667,True
258,679568,REST1,RL,0.07557524407015109,0.0033333333333333335,False
259,679770,REST1,RL,0.11669550810835223,0.0625,False
260,690152,REST1,RL,0.14384866400352558,0.2175,False
261,695768,REST1,RL,0.24563074987276282,0.6433333333333333,True
262,702133,REST1,RL,0.18920314515420705,0.43666666666666665,True
263,715950,REST1,RL,0.13584817743481434,0.14833333333333334,False
264,724446,REST1,RL,0.11731091042020698,0.06416666666666666,False
265,725751,REST1,RL,0.14658183337730712,0.17916666666666667,False
266,729557,REST1,RL,0.15079707924123184,0.215,False
267,731140,REST1,RL,0.14560432144351457,0.18583333333333332,False
268,735148,REST1,RL,0.2406171315184764,0.6025,True
269,744553,REST1,RL,0.14109822737052327,0.18166666666666667,False
270,748258,REST1,RL,0.14494283166529082,0.21,False
271,749058,REST1,RL,0.08589883250181295,0.009166666666666667,False
272,753150,REST1,RL,0.09062072687538096,0.0125,False
273,756055,REST1,RL,0.17370312328274312,0.26,True
274,769064,REST1,RL,0.13757495730012148,0.15666666666666668,False
275,770352,REST1,RL,0.09803594087572325,0.01,False
276,782561,REST1,RL,0.11229608371655628,0.09333333333333334,False
277,789373,REST1,RL,0.0890069558639479,0.020833333333333332,False
278,800941,REST1,RL,0.20956505242781565,0.4683333333333333,True
279,803240,REST1,RL,0.11198584588680814,0.0525,False
280,812746,REST1,RL,0.14459185327131902,0.11916666666666667,False
281,816653,REST1,RL,0.13400852249758263,0.10666666666666667,False
282,820745,REST1,RL,0.08954124792139087,0.016666666666666666,False
283,825048,REST1,RL,0.11762835420808453,0.058333333333333334,False
284,833148,REST1,RL,0.09488901705917693,0.03333333333333333,False
285,835657,REST1,RL,0.10959960971669183,0.07916666666666666,False
286,837560,REST1,RL,0.10077468577717046,0.02,False
287,849264,REST1,RL,0.1381167927181315,0.16333333333333333,False
288,849971,REST1,RL,0.12301807392439741,0.06416666666666666,False
289,865363,REST1,RL,0.15619338629395388,0.2275,False
290,872562,REST1,RL,0.10249387697078043,0.0225,False
291,877269,REST1,RL,0.12436226487952974,0.0675,False
292,889579,REST1,RL,0.19868825457820954,0.465,True
293,894067,REST1,RL,0.1531657477153137,0.24916666666666668,False
294,894774,REST1,RL,0.1474947005913982,0.24916666666666668,False
295,898176,REST1,RL,0.2117569649987997,0.48833333333333334,True
296,899885,REST1,RL,0.07805070143536176,0.009166666666666667,False
297,901442,REST1,RL,0.11092595255981873,0.06916666666666667,False
298,907656,REST1,RL,0.1735168607776031,0.365,True
299,912447,REST1,RL,0.13000813411745135,0.10166666666666667,False
300,922854,REST1,RL,0.2417411914751075,0.6525,True
301,923755,REST1,RL,0.1884706373673091,0.44083333333333335,True
302,930449,REST1,RL,0.16595930452320248,0.31,True
303,952863,REST1,RL,0.15794099552608215,0.2633333333333333,True
304,955465,REST1,RL,0.19232599415256832,0.43166666666666664,True
305,957974,REST1,RL,0.0790733938276056,0.005833333333333334,False
306,966975,REST1,RL,0.10323628242608483,0.05333333333333334,False
307,987983,REST1,RL,0.12122231386656823,0.06833333333333333,False
308,993675,REST1,RL,0.13497773110985892,0.15,False
309,994273,REST1,RL,0.1817209980944204,0.3416666666666667,True
310,100206,REST1,LR,0.09990804779581888,0.04416666666666667,False
311,100610,REST1,LR,0.1626174467099401,0.30416666666666664,True
312,101006,REST1,LR,0.17381874761858238,0.34833333333333333,True
313,101309,REST1,LR,0.12014018533012849,0.08333333333333333,False
314,101915,REST1,LR,0.1815224141703982,0.3491666666666667,True
315,102311,REST1,LR,0.16280586207696368,0.24333333333333335,False
316,102513,REST1,LR,0.09897518685421591,0.051666666666666666,False
317,103414,REST1,LR,0.13508290224407654,0.15666666666666668,False
318,103515,REST1,LR,0.21815040539408528,0.445,True
319,103818,REST1,LR,0.18853714778669883,0.4066666666666667,True
320,105115,REST1,LR,0.12287110620574358,0.11666666666666667,False
321,106016,REST1,LR,0.1620448513927911,0.3225,True
322,107321,REST1,LR,0.13083346738483337,0.15,False
323,107422,REST1,LR,0.1192416950571906,0.07916666666666666,False
324,108222,REST1,LR,0.12738619303608606,0.1325,False
325,109830,REST1,LR,0.1544711793208244,0.2075,False
326,110007,REST1,LR,0.18163608873470283,0.3975,True
327,110411,REST1,LR,0.13491901013425764,0.12666666666666668,False
328,110613,REST1,LR,0.1421797780420241,0.21916666666666668,False
329,112112,REST1,LR,0.1279492668280953,0.15333333333333332,False
330,112314,REST1,LR,0.10245613455820572,0.035833333333333335,False
331,112920,REST1,LR,0.14925429934899762,0.245,False
332,113619,REST1,LR,0.15154904420578044,0.2608333333333333,True
333,113922,REST1,LR,0.1843873879593918,0.30916666666666665,True
334,116524,REST1,LR,0.22633280482002044,0.4708333333333333,True
335,118124,REST1,LR,0.157741521719501,0.22833333333333333,False
336,118528,REST1,LR,0.12748512071123747,0.125,False
337,119126,REST1,LR,0.12625457587581826,0.11583333333333333,False
338,121416,REST1,LR,0.17171925950602676,0.3675,True
339,122822,REST1,LR,0.17472245305795525,0.39166666666666666,True
340,123117,REST1,LR,0.27864564274287373,0.7091666666666666,True
341,124422,REST1,LR,0.12008102812032656,0.08666666666666667,False
342,124826,REST1,LR,0.10306008927893155,0.0225,False
343,127630,REST1,LR,0.20942460084467973,0.4925,True
344,128632,REST1,LR,0.12372025011531498,0.095,False
345,129028,REST1,LR,0.15438793730492908,0.295,True
346,129129,REST1,LR,0.14869274308039598,0.2275,False
347,129634,REST1,LR,0.09050570538884574,0.051666666666666666,False
348,130013,REST1,LR,0.13676045919836283,0.12,False
349,130316,REST1,LR,0.20322323786840854,0.4525,True
350,130417,REST1,LR,0.18346071013233492,0.38333333333333336,True
351,131217,REST1,LR,0.1315946131981207,0.1425,False
352,131823,REST1,LR,0.11669595031628788,0.1075,False
353,132017,REST1,LR,0.15001181485036577,0.235,False
354,133019,REST1,LR,0.1536789213289082,0.23583333333333334,False
355,134021,REST1,LR,0.11038391434980431,0.06416666666666666,False
356,134223,REST1,LR,0.15399165985630683,0.195,False
357,134425,REST1,LR,0.16676858545631187,0.22833333333333333,False
358,134728,REST1,LR,0.17285849636495504,0.36666666666666664,True
359,135528,REST1,LR,0.11963387635313723,0.11083333333333334,False
360,135730,REST1,LR,0.15828063157033584,0.24083333333333334,False
361,135932,REST1,LR,0.11534073619929756,0.0825,False
362,136833,REST1,LR,0.1837196555740765,0.39,True
363,137229,REST1,LR,0.18082363934733917,0.43083333333333335,True
364,137633,REST1,LR,0.13631454801504014,0.13666666666666666,False
365,138231,REST1,LR,0.17851137570073267,0.3408333333333333,True
366,139233,REST1,LR,0.18851111392667577,0.435,True
367,139637,REST1,LR,0.1378776413812622,0.18833333333333332,False
368,139839,REST1,LR,0.11274115235515665,0.013333333333333334,False
369,140117,REST1,LR,0.10803620530418735,0.07833333333333334,False
370,141119,REST1,LR,0.20031270641805013,0.44083333333333335,True
371,141826,REST1,LR,0.21990651710353978,0.5625,True
372,144125,REST1,LR,0.22224946905380685,0.5183333333333333,True
373,144731,REST1,LR,0.25453455349553966,0.6125,True
374,146129,REST1,LR,0.13202834102048439,0.1325,False
375,146432,REST1,LR,0.12329617869814158,0.11333333333333333,False
376,146533,REST1,LR,0.11481313568877345,0.04666666666666667,False
377,146937,REST1,LR,0.1563486220710799,0.2866666666666667,True
378,148133,REST1,LR,0.1268576581242328,0.1225,False
379,149236,REST1,LR,0.11236370309555885,0.05,False
380,149337,REST1,LR,0.09019098733444716,0.03,False
381,149539,REST1,LR,0.15875269337767983,0.21166666666666667,False
382,149842,REST1,LR,0.12060604893908082,0.08,False
383,150625,REST1,LR,0.12485095449494824,0.08083333333333333,False
384,150928,REST1,LR,0.08992470375972768,0.05,False
385,151627,REST1,LR,0.10934154066026487,0.0275,False
386,152831,REST1,LR,0.14402659800867507,0.19833333333333333,False
387,153227,REST1,LR,0.13444813055601498,0.0925,False
388,154229,REST1,LR,0.1909065870794155,0.43,True
389,154532,REST1,LR,0.1633324908475734,0.24666666666666667,False
390,154734,REST1,LR,0.14452490623409167,0.20083333333333334,False
391,154835,REST1,LR,0.12890472695990798,0.09333333333333334,False
392,154936,REST1,LR,0.15185488686193674,0.2658333333333333,True
393,155635,REST1,LR,0.18819533230028387,0.42333333333333334,True
394,155938,REST1,LR,0.1179272001847717,0.10333333333333333,False
395,157942,REST1,LR,0.18624408968120953,0.38333333333333336,True
396,158035,REST1,LR,0.12421971369600487,0.04083333333333333,False
397,159239,REST1,LR,0.1481441402682384,0.2075,False
398,159340,REST1,LR,0.2207366344054953,0.5575,True
399,159441,REST1,LR,0.1717184043156945,0.2758333333333333,True
400,160830,REST1,LR,0.21778412690296756,0.4083333333333333,True
401,161731,REST1,LR,0.1913664407907235,0.42333333333333334,True
402,162329,REST1,LR,0.24689849343246162,0.5716666666666667,True
403,162733,REST1,LR,0.13795281899717185,0.18416666666666667,False
404,164030,REST1,LR,0.09372464116194693,0.0175,False
405,164939,REST1,LR,0.19104876590984715,0.44583333333333336,True
406,167238,REST1,LR,0.21673896727365094,0.43833333333333335,True
407,168240,REST1,LR,0.2561876027091816,0.6558333333333334,True
408,169949,REST1,LR,0.14269776614429217,0.19333333333333333,False
409,170631,REST1,LR,0.19628202795356783,0.4275,True
410,171633,REST1,LR,0.19437673475019882,0.4075,True
411,172938,REST1,LR,0.224694465580248,0.5416666666666666,True
412,173435,REST1,LR,0.09455041809851422,0.015833333333333335,False
413,173536,REST1,LR,0.12692721314715535,0.14833333333333334,False
414,173738,REST1,LR,0.1551626611055048,0.24666666666666667,False
415,173839,REST1,LR,0.13832450455241443,0.1425,False
416,173940,REST1,LR,0.11244277832809586,0.05,False
417,174437,REST1,LR,0.11362002951974182,0.07333333333333333,False
418,175035,REST1,LR,0.23680847576394579,0.5691666666666667,True
419,175237,REST1,LR,0.14677402517928992,0.2,False
420,175338,REST1,LR,0.16502760705415948,0.25166666666666665,True
421,175439,REST1,LR,0.2744553162990327,0.6666666666666666,True
422,175742,REST1,LR,0.1326276273774858,0.08583333333333333,False
423,176037,REST1,LR,0.14045727313213213,0.1775,False
424,178950,REST1,LR,0.14076013997368553,0.21083333333333334,False
425,179346,REST1,LR,0.12876461871000908,0.12083333333333333,False
426,181131,REST1,LR,0.2006899813075207,0.4975,True
427,181232,REST1,LR,0.10089345768366487,0.021666666666666667,False
428,183034,REST1,LR,0.11858330659027473,0.08166666666666667,False
429,185139,REST1,LR,0.17124378476762436,0.34,True
430,185442,REST1,LR,0.14425871909768995,0.18166666666666667,False
431,186141,REST1,LR,0.15982356878865453,0.2683333333333333,True
432,186444,REST1,LR,0.12159264491175074,0.1325,False
433,187345,REST1,LR,0.08427833992141585,0.014166666666666666,False
434,188448,REST1,LR,0.08585651735898239,0.005833333333333334,False
435,188549,REST1,LR,0.1222277026237432,0.1075,False
436,189450,REST1,LR,0.16993176900238666,0.29333333333333333,True
437,191033,REST1,LR,0.12524984221588475,0.13916666666666666,False
438,192035,REST1,LR,0.10406723757735807,0.0275,False
439,192136,REST1,LR,0.10095436475024949,0.030833333333333334,False
440,192843,REST1,LR,0.11139222249993445,0.06666666666666667,False
441,194645,REST1,LR,0.08089878267345302,0.010833333333333334,False
442,194746,REST1,LR,0.13072850736125602,0.1175,False
443,195445,REST1,LR,0.1343345736331967,0.16083333333333333,False
444,195849,REST1,LR,0.14994488327395655,0.2275,False
445,195950,REST1,LR,0.113204494565126,0.0625,False
446,197348,REST1,LR,0.283870944770044,0.7025,True
447,198855,REST1,LR,0.13972703574124237,0.14666666666666667,False
448,199453,REST1,LR,0.12060991153044644,0.08666666666666667,False
449,199958,REST1,LR,0.1632704644567824,0.2725,True
450,200008,REST1,LR,0.20781098144046758,0.5066666666666667,True
451,200311,REST1,LR,0.1393683449322567,0.18333333333333332,False
452,200614,REST1,LR,0.17084609698580197,0.32416666666666666,True
453,201111,REST1,LR,0.09968510481426807,0.025,False
454,202719,REST1,LR,0.1156735116287431,0.06666666666666667,False
455,203418,REST1,LR,0.11215537528601076,0.07583333333333334,False
456,203923,REST1,LR,0.19881820606833472,0.3358333333333333,True
457,204319,REST1,LR,0.14320989995618782,0.20916666666666667,False
458,204521,REST1,LR,0.13896200787386764,0.16333333333333333,False
459,204622,REST1,LR,0.16275598924023116,0.27666666666666667,True
460,205119,REST1,LR,0.14864715273137472,0.21666666666666667,False
461,206222,REST1,LR,0.13344190035479422,0.16,False
462,208125,REST1,LR,0.11004664704056764,0.060833333333333336,False
463,208327,REST1,LR,0.10651967583919991,0.05333333333333334,False
464,209228,REST1,LR,0.1272265255267593,0.0975,False
465,210415,REST1,LR,0.15991380986541362,0.2808333333333333,True
466,211215,REST1,LR,0.11801788867180896,0.13833333333333334,False
467,211316,REST1,LR,0.1514091360500923,0.21083333333333334,False
468,211922,REST1,LR,0.13409216284776942,0.185,False
469,212015,REST1,LR,0.1300092565767533,0.12416666666666666,False
470,212419,REST1,LR,0.14515970715266943,0.21916666666666668,False
471,213421,REST1,LR,0.21988435767494782,0.4866666666666667,True
472,214019,REST1,LR,0.18037200793591252,0.4091666666666667,True
473,214221,REST1,LR,0.18575756068565136,0.2775,True
474,214423,REST1,LR,0.17495651534130852,0.3175,True
475,214524,REST1,LR,0.12013307105228382,0.07083333333333333,False
476,220721,REST1,LR,0.12833900756363503,0.15916666666666668,False
477,221319,REST1,LR,0.20132799542677385,0.4683333333333333,True
478,227432,REST1,LR,0.19352107286206854,0.37166666666666665,True
479,228434,REST1,LR,0.19781990612601022,0.37583333333333335,True
480,248339,REST1,LR,0.08984585061594971,0.04083333333333333,False
481,250932,REST1,LR,0.09460139796309647,0.03166666666666667,False
482,255639,REST1,LR,0.11548062077993791,0.051666666666666666,False
483,257542,REST1,LR,0.13849277460689077,0.17,False
484,257845,REST1,LR,0.14962408298956936,0.26,True
485,268850,REST1,LR,0.1569773347945467,0.2941666666666667,True
486,285446,REST1,LR,0.0995936547188662,0.03,False
487,293748,REST1,LR,0.2200071384579667,0.5616666666666666,True
488,297655,REST1,LR,0.1524603425281947,0.1925,False
489,298051,REST1,LR,0.2581119927507554,0.6308333333333334,True
490,299154,REST1,LR,0.14082766487265397,0.1375,False
491,300618,REST1,LR,0.09014182185026871,0.011666666666666667,False
492,303119,REST1,LR,0.16488411905225903,0.27,True
493,304727,REST1,LR,0.1807272503611461,0.36833333333333335,True
494,308331,REST1,LR,0.21651439860166444,0.5183333333333333,True
495,309636,REST1,LR,0.11322109635684198,0.056666666666666664,False
496,310621,REST1,LR,0.12405471375742745,0.043333333333333335,False
497,316633,REST1,LR,0.11278316590081744,0.04583333333333333,False
498,316835,REST1,LR,0.11733860682910124,0.0675,False
